region;province;property_id;property_type;postal_code;city_name;address;price;bedroom_count;livable_surface;total_surface;build_year;garage;peb_category
Flandre;Antwerpen;LO04U;House;3583;Paal;Zandhoefstraat 97;439000.0;5.0;430.0;967.0;1989.0;0;179
Flandre;Antwerpen;LNZ71;House;3202;Rillaar;Tieltseweg 70;599000.0;6.0;329.0;1267.0;1978.0;1;
Flandre;Antwerpen;LNJDM;Appartment;2320;Hoogstraten;Burgemeester J. Van Aperenstraat 32 / 14;580000.0;2.0;131.0;131.0;1998.0;0;182
Flandre;Antwerpen;LOG7Y;House;3272;Messelbroek;Oudestraat 25;259000.0;3.0;151.0;932.0;1964.0;0;599
Flandre;Antwerpen;LO04R;House;2300;Turnhout;Steenweg op Merksplas 21;379000.0;4.0;217.0;427.0;1978.0;1;314
Flandre;Antwerpen;LNINU;House;2590;Berlaar;Schoolstraat 33 / 3;425000.0;6.0;200.0;231.4;2026.0;0;
Flandre;Antwerpen;L8FIC;Appartment;8480;Ichtegem;Diksmuidebaan 184 / A;270000.0;;;1126.0;;0;383
Flandre;Antwerpen;LOHD5;Appartment;3560;Lummen;Molemstraat 27 / 1.2;199900.0;2.0;;;1994.0;0;285
Flandre;Antwerpen;LN29D;Appartment;8660;De Panne;Dynastielaan 24 / 0102;159000.0;;31.0;31.0;1976.0;0;296
Flandre;Antwerpen;LNZT4;House;3300;Tienen;Aarschotsesteenweg 109;220000.0;2.0;129.0;280.0;1874.0;0;390
Flandre;Antwerpen;LFMD2;Appartment;8620;Nieuwpoort;Albert I laan 75B / Neoportus;69000.0;;;;2007.0;0;
Flandre;Antwerpen;L8EVE;Appartment;3400;Landen;Stationsplein 2;490000.0;;;220.0;2011.0;0;
Flandre;Antwerpen;LNIMC;House;3470;Kortenaken;Tiensesteenweg 38;328000.0;4.0;108.0;377.0;2026.0;0;
Flandre;Antwerpen;LA176;Appartment;2140;Borgerhout;Huybrechtsstraat 63 / 9;305000.0;3.0;119.0;119.0;1973.0;0;158
Flandre;Antwerpen;LNZCN;House;8710;Wielsbeke;Oostrozebeeksestraat 31;408000.0;3.0;133.4;159.0;2025.0;0;
Flandre;Antwerpen;LN1TM;House;3920;Lommel;Lijsterstraat 19A;520000.0;4.0;208.0;400.0;2007.0;0;93
Flandre;Antwerpen;L98Y7;Appartment;3400;Overwinden;Lindenhofstraat 26;125000.0;;260.0;543.0;;0;
Flandre;Antwerpen;LN1WC;Appartment;3665;As;Dorpsstraat 134;820000.0;6.0;;;2003.0;0;241
Flandre;Antwerpen;LOHI8;Appartment;8430;Middelkerke;Zeedijk 199 / 901;195000.0;1.0;38.0;38.0;1984.0;0;450
Flandre;Antwerpen;LC2GC;House;3803;Runkelen;Runkelen-Dorp 81;425000.0;4.0;157.0;1865.0;1954.0;1;508
Flandre;Antwerpen;LNIIK;House;9870;Zulte;Lijsterstraat 18;399000.0;4.0;212.0;440.0;1963.0;1;250
Flandre;Antwerpen;LOHEP;House;3400;Landen;Raatshovenstraat 73 / A;419000.0;4.0;331.88;802.0;1973.0;1;247
Flandre;Antwerpen;LNYXY;House;3630;Eisden;Sint-Barbarastraat 14;314000.0;3.0;179.0;179.0;;0;187
Flandre;Antwerpen;KWE7G;Appartment;3920;Lommel;Sint-Franciscusstraat 44;199500.0;;;776.0;;0;
Flandre;Antwerpen;LOH5R;House;3890;Niel-bij-Sint-Truiden;Statiestraat 26;199000.0;3.0;131.0;937.0;1874.0;0;1087
Flandre;Antwerpen;LNJ6T;House;2440;Geel;Eindhoutseweg 100;330000.0;3.0;179.0;914.0;1919.0;0;466
Flandre;Antwerpen;LOH79;House;2940;Stabroek;Sneppenhoevelaan 9;849000.0;6.0;310.0;800.0;2019.0;1;50
Flandre;Antwerpen;L8EEL;House;8480;Ichtegem;Diksmuidebaan 184 / A;270000.0;4.0;222.0;1126.0;1962.0;1;383
Flandre;Antwerpen;L67RH;Appartment;3500;Hasselt;Bampslaan 30;235620.0;;84.0;84.0;2025.0;0;
Flandre;Antwerpen;LEW2N;Appartment;3920;Lommel;Koning Leopoldlaan 42;419000.0;;;1884.0;;0;
Flandre;Antwerpen;LNZPF;House;3980;Tessenderlo;Terploeg 33;285000.0;4.0;162.0;432.0;1969.0;1;263
Flandre;Antwerpen;LN26K;Appartment;3990;Wijchmaal;Peerderbaan 12;665000.0;;;;1967.0;0;231
Flandre;Antwerpen;LN1P8;House;3270;Scherpenheuvel;noordervest 27;245000.0;2.0;;;1951.0;0;345
Flandre;Antwerpen;LEVXQ;Appartment;3300;Goetsenhoven;Sint-Laurentiusstraat 1;125000.0;;;744.0;;0;
Flandre;Antwerpen;LN29B;House;3990;Peer;Kiezel Kleine Brogel 15C;287000.0;3.0;191.0;275.0;2026.0;0;
Flandre;Antwerpen;L8EU9;Appartment;8700;Tielt;Hondstraat 37;285000.0;;;1381.0;;0;
Flandre;Antwerpen;LN1H4;House;8670;Sint-Idesbald;Duinenkranslaan 23;840000.0;4.0;;550.0;1994.0;1;160
Flandre;Antwerpen;LOHC2;House;3900;Overpelt;Weerwolfstraat 15;385000.0;3.0;213.0;722.0;1968.0;1;329
Flandre;Antwerpen;LAWDL;Appartment;3600;Genk;Gieterijstraat 117;160000.0;;;1600.0;;0;
Flandre;Antwerpen;LNIS6;Appartment;3590;Diepenbeek;Varkensmarkt 1;220000.0;;236.0;120.0;1933.0;0;703
Flandre;Antwerpen;LDDLH;Appartment;3600;Genk;Stalenstraat 107;;;432.0;654.0;1959.0;0;230
Flandre;Antwerpen;LOH6Y;House;2288;Bouwel;Herenthoutse steenweg 93;345000.0;4.0;194.0;791.0;1919.0;1;478
Flandre;Antwerpen;LN2O9;House;2288;Bouwel;Hanegoor 56A;955000.0;3.0;810.0;618.0;1967.0;1;
Flandre;Antwerpen;LO09M;Appartment;8870;Izegem;Nieuwstraat 2 / 01.01;175000.0;;;;1970.0;0;
Flandre;Antwerpen;LOW0V;Appartment;2200;Noorderwijk;Molenstraat 6 / 001;295000.0;3.0;92.0;92.0;2008.0;1;207
Flandre;Antwerpen;LOG9P;House;3900;Overpelt;Ballaststraat 45;1895000.0;4.0;667.0;23100.0;2004.0;1;129
Flandre;Antwerpen;LNJ8W;House;3960;Bree;Bocholterkiezel 25;270000.0;3.0;130.0;292.0;2025.0;0;
Flandre;Antwerpen;LOG41;House;2200;Noorderwijk;Hoge Weg 1;865000.0;3.0;379.0;1369.0;;0;230
Flandre;Antwerpen;LOVZS;Appartment;9200;Grembergen;Smidsestraat 20A / 6;269900.0;2.0;97.47;97.47;2023.0;0;51
Flandre;Antwerpen;LOGA0;House;9000;Gent;Wondelgemstraat 94;599000.0;3.0;293.0;159.0;1900.0;0;290
Flandre;Antwerpen;LPE86;Appartment;2240;Zandhoven;Ringlaan 51 / 0.1;385000.0;2.0;103.0;103.0;2026.0;1;
Flandre;Antwerpen;LPE7P;House;3740;Munsterbilzen;Violierenstraat 82;399000.0;3.0;170.0;361.0;2023.0;0;13
Flandre;Antwerpen;L6UT5;House;3665;As;Maaseikerweg 21;339000.0;5.0;168.0;900.0;1978.0;0;431
Flandre;Antwerpen;LPE85;Appartment;2240;Zandhoven;Ringlaan 51 / 1.3;450000.0;2.0;120.0;120.0;2026.0;1;
Flandre;Antwerpen;LOGKE;Appartment;9200;Sint-Gillis-Bij-Dendermonde;bareelstraat 4 / 8;155000.0;1.0;57.0;57.0;1992.0;0;568
Flandre;Antwerpen;LN1M2;House;9200;Dendermonde;Oude Vest 100;379000.0;2.0;184.0;111.0;;0;271
Flandre;Antwerpen;LOG5N;Appartment;1140;Evere;Avenue du Cimetière de Bruxelles 114-124 / 01.05;315000.0;;58.0;58.0;2023.0;1;62
Flandre;Antwerpen;L99IC;Appartment;2000;Antwerpen;Italiëlei 171;299000.0;;296.0;443.46;1973.0;0;
Flandre;Antwerpen;LOG40;Appartment;2800;Mechelen;Bleekstraat 6 / 103;248000.0;3.0;110.0;110.0;1969.0;0;
Flandre;Antwerpen;LPE7O;House;3530;Houthalen;Perzikenstraat 1.;479000.0;4.0;265.0;788.0;1985.0;1;252
Flandre;Antwerpen;LPE61;House;2580;Beerzel;Houwstraat;495000.0;3.0;233.0;365.0;2026.0;0;
Flandre;Antwerpen;LPE6I;House;1000;Bruxelles;Rue Pletinckx 48;699000.0;5.0;161.0;65.0;1906.0;0;
Flandre;Antwerpen;LPE76;Appartment;2600;Berchem;Rodekruislaan 5;165000.0;;;;;0;
Flandre;Antwerpen;LPE60;Appartment;2580;Beerzel;Houwstraat;395000.0;2.0;104.0;104.0;2026.0;0;
Flandre;Antwerpen;LPE6B;Appartment;9000;Gent;Broederlijk Weversplein 228;349000.0;2.0;;;1972.0;1;106
Flandre;Antwerpen;LPE6Q;House;9000;Gent;Makelaarsstraat 30;675000.0;4.0;214.0;125.0;;0;
Flandre;Antwerpen;LPE7M;Appartment;2100;Deurne;Vuurwerkstraat 65;23500.0;;;;;0;
Flandre;Antwerpen;LPE6Z;Appartment;2600;Berchem;Rodekruislaan 5;15000.0;;;;;0;
Flandre;Antwerpen;LPE7L;House;8200;Sint-Michiels;Blijdenburg 2;479000.0;5.0;233.0;472.0;1990.0;0;165
Flandre;Antwerpen;LPE5W;Appartment;2170;Merksem;Lambrechtshoekenlaan 209 / 0404;189000.0;2.0;95.0;95.0;1968.0;0;144
Flandre;Antwerpen;LPE5T;House;2840;Terhagen;1 meistraat 7;484000.0;3.0;168.0;344.0;;0;231
Flandre;Antwerpen;LPE63;House;1840;Londerzeel;Topmolen 20;425000.0;5.0;223.0;318.0;2004.0;0;126
Flandre;Antwerpen;LPE5O;House;9636;Nederzwalm-Hermelgem;Stationsstraat 3 / A;420000.0;3.0;224.0;363.0;2026.0;0;
Flandre;Antwerpen;LPE5L;House;8647;Pollinkhove;Kapt. Fremaultstraat  9;475000.0;4.0;186.0;590.0;2014.0;0;78
Flandre;Antwerpen;LPE5V;House;9910;Knesselare;Kerkstraat 80;328000.0;2.0;;392.0;;1;444
Flandre;Antwerpen;LPE5P;House;9636;Nederzwalm-Hermelgem;Stationsstraat 3 / C;410000.0;3.0;181.0;363.0;2026.0;0;
Flandre;Antwerpen;LPE5K;Appartment;9000;Gent;Hoogstraat 69;305000.0;;56.0;56.0;;0;
Flandre;Antwerpen;LPE5U;Appartment;1970;Wezembeek-Oppem;Avenue Brueghel 8 / 36;275000.0;1.0;67.0;67.0;1975.0;0;163
Flandre;Antwerpen;LPE5G;Appartment;2170;Merksem;Strengen 14 / 002;338000.0;2.0;100.0;100.0;1994.0;1;249
Flandre;Antwerpen;LPE5N;House;9636;Nederzwalm-Hermelgem;Stationsstraat 3 / B;385000.0;3.0;169.0;386.0;2026.0;0;
Flandre;Antwerpen;LPE5H;Appartment;3630;Eisden;Europaplein 4A / 2;279000.0;2.0;130.0;130.0;2018.0;1;63
Flandre;Antwerpen;LPE3X;House;3530;Houthalen;Tenrijt 6;445000.0;3.0;140.0;309.0;2022.0;0;39
Flandre;Antwerpen;LPE5Q;Appartment;8400;Oostende;Lindenlaan 59 / 102;169000.0;2.0;72.0;72.0;1965.0;0;148
Flandre;Antwerpen;LPE3L;Appartment;3920;Lommel;Sleutelstraat 27 / A;337000.0;2.0;111.0;111.0;2009.0;0;118
Flandre;Antwerpen;LPE3M;House;3920;Lommel;In de Putten 24;475000.0;4.0;174.0;1183.0;1937.0;1;372
Flandre;Antwerpen;LPE40;Appartment;3630;Mechelen-aan-de-Maas;Rijksweg 403 / 10;299000.0;2.0;65.0;65.0;2013.0;0;163
Flandre;Antwerpen;LPE3K;House;3910;Sint-Huibrechts-Lille;De Nulenstraat 14;499000.0;4.0;248.0;846.0;1978.0;1;159
Flandre;Antwerpen;LPE3H;House;3910;Neerpelt;Kievitstraat 39;299000.0;3.0;146.0;1492.0;1953.0;1;463
Flandre;Antwerpen;LPE58;Appartment;8430;Middelkerke;Koninginnelaan 49 / -01.01;195000.0;2.0;64.0;64.0;1966.0;0;326
Flandre;Antwerpen;LPE3Y;House;3665;As;Kleinsteeg 19;350000.0;4.0;198.0;554.0;1963.0;1;290
Flandre;Antwerpen;LPE59;Appartment;8430;Middelkerke;leopoldlaan 5;500000.0;2.0;102.0;102.0;;0;
Flandre;Antwerpen;LPE51;House;8434;Westende;Nieuwpoortlaan 54;655000.0;3.0;244.0;908.0;1979.0;1;308
Flandre;Antwerpen;LPE3E;Appartment;8620;Nieuwpoort;Albert I laan 75b / 02.05;249000.0;1.0;52.0;52.0;2002.0;0;137
Flandre;Antwerpen;LPE56;Appartment;8430;Middelkerke;Koninginnelaan 79;275000.0;2.0;65.0;65.0;1933.0;0;348
Flandre;Antwerpen;LPE3F;Appartment;8660;De Panne;Dynastielaan 22 / G006;239000.0;2.0;77.0;77.0;1977.0;0;416
Flandre;Antwerpen;LPE57;House;8431;Wilskerke;Spermaliestraat 76;370000.0;3.0;142.0;195.0;1956.0;0;179
Flandre;Antwerpen;LPE52;Appartment;8430;Middelkerke;Zeedijk 163 / 0902;320000.0;2.0;66.0;66.0;;0;199
Flandre;Antwerpen;LPE55;House;8434;Westende;Lombardsijdelaan 125;580000.0;3.0;242.0;1575.0;1919.0;1;232
Flandre;Antwerpen;LPE54;Appartment;8430;Middelkerke;Koninginnelaan 81 / 0301;185000.0;1.0;61.0;61.0;1975.0;0;245
Flandre;Antwerpen;LPE3N;Appartment;8670;Sint-Idesbald;Zeedijk 66 / 05.03;179000.0;;30.0;30.0;;0;141
Flandre;Antwerpen;LPE50;Appartment;8430;Middelkerke;Zeedijk 308 / 0603;270000.0;;33.0;33.0;;0;145
Flandre;Antwerpen;LPE3I;Appartment;8670;Koksijde;Joststraat 30 / 05.02;219000.0;1.0;47.0;47.0;1977.0;0;
Flandre;Antwerpen;LPE53;House;8434;Westende;lombardsijdelaan 165;295000.0;3.0;80.0;250.0;2025.0;0;
Flandre;Antwerpen;LPE4P;House;8920;Langemark;Klerkenstraat 166x;450000.0;3.0;231.0;760.0;1919.0;0;194
Flandre;Antwerpen;LPE4L;House;8560;Wevelgem;Kijkuitstraat 52;335000.0;3.0;200.0;289.0;1955.0;1;95
Flandre;Antwerpen;LPE4N;House;8920;Langemark;Klerkenstraat 166x;450000.0;3.0;231.0;760.0;1919.0;0;194
Flandre;Antwerpen;LPE43;House;9190;Stekene;Huickstraat 4 / C;595000.0;4.0;256.0;765.0;2026.0;1;20
Flandre;Antwerpen;LPE4O;Appartment;8880;Ledegem;Kortrijksestraat 96;325000.0;;;508.0;1996.0;0;
Flandre;Antwerpen;LPE4K;Appartment;8890;Dadizele;Kortrijksestraat 96;325000.0;;;508.0;1996.0;0;
Flandre;Antwerpen;LPE44;House;9190;Stekene;Huickstraat 4 / B;575000.0;4.0;250.0;490.0;2026.0;1;20
Flandre;Antwerpen;LPE3P;House;8790;Waregem;Oude Vijvestraat 18;549000.0;4.0;235.0;1388.0;1967.0;1;725
Flandre;Antwerpen;LPE36;House;8890;Moorslede;Zonnebeeksestraat 8x;165000.0;3.0;150.0;460.0;1954.0;0;730
Flandre;Antwerpen;LPE37;Appartment;8940;Wervik;Koestraat 29x / 1.1;155000.0;3.0;105.0;105.0;1919.0;0;166
Flandre;Antwerpen;LPE32;House;9520;Sint-Lievens-Houtem;Bruisbeke 20;399000.0;6.0;258.0;3640.0;;1;350
Flandre;Antwerpen;LPE34;House;9520;Sint-Lievens-Houtem;Hoeksken 55A;549000.0;5.0;;291.61;2026.0;0;
Flandre;Antwerpen;LPE3S;House;8760;Meulebeke;Steenstraat 2;220000.0;3.0;175.0;105.0;1919.0;0;
Flandre;Antwerpen;LPE38;Appartment;8432;Leffinge;Torhoutsesteenweg 11;550000.0;;188.0;1500.0;1979.0;0;
Flandre;Antwerpen;LPE39;Appartment;8432;Leffinge;Torhoutsesteenweg 11;550000.0;;188.0;1500.0;1979.0;0;
Flandre;Antwerpen;LPE3C;House;9451;Kerksken;Kerkskendorp 3A;249000.0;1.0;134.0;254.0;1958.0;0;270
Flandre;Antwerpen;LPE3Q;Appartment;8760;Meulebeke;Bruggesteenweg 38;;;281.0;601.0;1939.0;1;
Flandre;Antwerpen;LPE3R;House;8780;Oostrozebeke;Tempeliersstraat 2;465000.0;5.0;210.0;433.0;2021.0;0;30
Flandre;Antwerpen;LPE2W;House;3550;Zolder;Laarstraat;475000.0;3.0;132.0;1430.0;1972.0;1;236
Flandre;Antwerpen;LPE2Q;Appartment;3630;Mechelen-aan-de-Maas;Oude Baan 319 / 2;279000.0;2.0;102.0;102.0;2003.0;1;200
Flandre;Antwerpen;LPE2H;House;2970;Schilde;Prins Boudewijnlaan 7;470000.0;3.0;170.0;3061.0;1963.0;1;898
Flandre;Antwerpen;LPE2R;House;7100;La Louvière;Rue Jean Jaurès 141;380000.0;4.0;253.0;240.0;;0;170
Flandre;Antwerpen;LPE21;Appartment;3550;Heusden;Poorthoevestraat;292500.0;2.0;110.0;110.0;2025.0;0;
Flandre;Antwerpen;LPE2C;House;2400;Mol;Boonakker 4;298000.0;3.0;228.0;320.0;1985.0;1;259
Flandre;Antwerpen;LPE23;Appartment;1000;Bruxelles;Rue Ducale 81;300000.0;1.0;57.0;57.0;1900.0;0;256
Flandre;Antwerpen;LPE2B;House;8000;Brugge;dudzeelsesteenweg 199;945000.0;3.0;440.0;620.0;2015.0;1;111
Flandre;Antwerpen;LPE10;House;9940;Evergem;Bosbesstraat 13;459000.0;3.0;143.0;332.0;1996.0;1;138
Flandre;Antwerpen;LPD91;House;6220;Fleurus;Rue du Vieux Saule 59;195000.0;2.0;75.0;223.0;;0;439
Flandre;Antwerpen;LPE2T;House;8870;Izegem;Zwingelaarsstraat 43;245000.0;2.0;182.0;120.0;1937.0;0;202
Flandre;Antwerpen;LPE1U;Appartment;2000;Antwerpen;Britselei 27 / 10;349000.0;2.0;70.0;70.0;1952.0;0;198
Flandre;Antwerpen;LPE2M;House;3920;Lommel;Luikersteenweg 224A;475000.0;4.0;175.0;675.0;2022.0;0;20
Flandre;Antwerpen;LPE0Y;House;3600;Genk;Winterslagstraat 184 / 1 + 11;899000.0;4.0;;1392.0;2008.0;1;29
Flandre;Antwerpen;LPE1V;Appartment;3960;Bree;Glycinestraat 12 / 1.2;248000.0;2.0;79.1;79.1;2001.0;0;105
Flandre;Antwerpen;LPE0X;House;5640;Biesme;Rue saint roch 2;324000.0;4.0;215.0;699.0;;1;403
Flandre;Antwerpen;LPE0A;House;8400;Oostende;Steenbakkersstraat 87;318000.0;3.0;;;;0;93
Flandre;Antwerpen;LNSXW;Appartment;2000;Antwerpen;Lambermontstraat 30 / 401;225000.0;1.0;49.0;49.0;;0;211
Flandre;Antwerpen;LPE0B;House;2560;Nijlen;Smoutmolendreef 45;495000.0;3.0;204.0;500.0;1994.0;1;187
Flandre;Antwerpen;LPE09;House;8810;Lichtervelde;Beukenlaan 1;445000.0;3.0;188.0;347.0;2023.0;0;
Flandre;Antwerpen;LPE0W;House;5060;Auvelais;Rue de Falisolle 131;599000.0;3.0;223.0;2516.0;;1;245
Flandre;Antwerpen;LPE05;House;3320;Hoegaarden;Doelstraat 78 / - 80;649000.0;9.0;;244.0;;1;244
Flandre;Antwerpen;KHXDN;Appartment;8930;Menen;Noordkaai 9;600000.0;6.0;76.0;76.0;;0;151
Flandre;Antwerpen;LPE07;House;8501;Heule;Mellestraat 402;579000.0;3.0;216.0;1713.0;1985.0;1;235
Flandre;Antwerpen;KHXCS;House;8500;Kortrijk;Deerlijksestraat 79;353050.0;3.0;186.0;262.0;2021.0;0;26
Flandre;Antwerpen;LPDZX;House;9880;Poeke;Ruiseleedsestraat 3 / A;349000.0;;;642.0;2002.0;0;339
Flandre;Antwerpen;LPE08;House;8501;Bissegem;Hoogweg 32;245000.0;3.0;131.0;150.0;;0;167
Flandre;Antwerpen;LPE02;Appartment;8500;Kortrijk;Doorniksestraat 63;150500.0;1.0;;;;0;139
Flandre;Antwerpen;LPE03;House;8790;Waregem;Koning Albertstraat 36;369000.0;4.0;155.0;676.0;1961.0;1;628
Flandre;Antwerpen;LPDZI;House;8820;Torhout;Bruggestraat 110;329000.0;4.0;155.0;579.0;1956.0;1;278
Flandre;Antwerpen;LPDZH;House;8760;Meulebeke;Oostrozebekestraat 1;245000.0;4.0;;;;0;
Flandre;Antwerpen;LPDYI;Appartment;9000;Gent;Eedverbondkaai 73;799000.0;3.0;158.0;158.0;1989.0;0;183
Flandre;Antwerpen;LPDYZ;Appartment;3530;Helchteren;Cardijnstraat 28;165000.0;;;760.0;1972.0;0;
Flandre;Antwerpen;LPDZD;House;8460;Oudenburg;Kwekerijstraat 11;310000.0;3.0;180.0;810.0;;1;469
Flandre;Antwerpen;LPDZ0;House;3530;Helchteren;Cardijnstraat 28;165000.0;;132.0;760.0;1972.0;0;948
Flandre;Antwerpen;LPDZE;Appartment;8760;Meulebeke;Oostrozebekestraat 1;245000.0;;;;;0;
Flandre;Antwerpen;LPDZC;Appartment;8490;Jabbeke;Dorpsstraat 39 / 1.1;285000.0;2.0;90.0;90.0;2011.0;0;71
Flandre;Antwerpen;LPDZ1;House;3590;Diepenbeek;Volksstr. 28 / A;745000.0;5.0;307.0;1758.0;2003.0;1;173
Flandre;Antwerpen;LPDYX;Appartment;2170;Merksem;Lambrechtshoekenlaan 180 / 2;245000.0;2.0;90.0;90.0;1968.0;1;106
Flandre;Antwerpen;LPDZ4;House;3600;Genk;Draaistraat 13;219000.0;4.0;139.0;359.0;1967.0;1;577
Flandre;Antwerpen;LPDZ3;House;3500;Hasselt;Boerenkrijgsingl. 16;445000.0;3.0;;1398.0;2007.0;0;72
Flandre;Antwerpen;LPDYU;House;9600;Renaix;X 4;359000.0;3.0;162.0;1090.0;;0;
Flandre;Antwerpen;LPDY9;House;9961;Boekhoute;Stationsstraat 56;297000.0;3.0;162.0;390.0;;1;637
Flandre;Antwerpen;LPDYE;House;2491;Olmen;Egstraat 30;393000.0;3.0;152.0;356.0;2021.0;0;
Flandre;Antwerpen;LPDZ2;House;3590;Diepenbeek;Volksstr. 28 / A;745000.0;5.0;307.0;1758.0;2003.0;1;173
Flandre;Antwerpen;LPDYS;House;8310;Sint-Kruis;Geralaan 24;439000.0;3.0;222.0;281.0;1975.0;1;216
Flandre;Antwerpen;LPDYA;House;9070;Heusden;Rendekensstraat 104;985000.0;4.0;354.5;3064.0;1968.0;1;257
Flandre;Antwerpen;LPDXU;House;8900;Ieper;Sterrestraat 39 / 11;329600.0;3.0;142.0;153.0;2026.0;1;
Flandre;Antwerpen;LPDXZ;Appartment;7536;Vaulx;Rue de la Brasserie 15 / 4;219000.0;1.0;62.8;62.8;;1;80
Flandre;Antwerpen;LPDYF;House;2491;Olmen;Schoolstraat 20;398000.0;4.0;240.0;657.0;;1;115
Flandre;Antwerpen;LPDXE;Appartment;2000;Antwerpen;Lange Noordstraat 30;1100000.0;7.0;323.0;323.0;2015.0;0;129
Flandre;Antwerpen;LPDXY;House;2160;Wommelgem;Herentalsebaan 881;395000.0;1.0;130.0;755.0;1907.0;0;
Flandre;Antwerpen;LPDXT;House;1320;Beauvechain;Rue de Louvain 2;1395000.0;7.0;422.0;2238.0;1874.0;0;252
Flandre;Antwerpen;LPDXV;House;8900;Ieper;Sterrestraat 39 / 13;334685.0;3.0;114.0;164.0;2026.0;0;
Flandre;Antwerpen;LPDY0;Appartment;3000;Leuven;Justus Lipsiusstraat 36 / 0104;215000.0;1.0;46.0;46.0;1975.0;0;360
Flandre;Antwerpen;LPDXI;House;8980;Beselare;Beselarestraat 73;142500.0;3.0;141.0;530.0;1930.0;1;665
Flandre;Antwerpen;LPDXG;House;8790;Waregem;Erasmuslaan 20;398000.0;4.0;182.0;435.0;2011.0;0;178
Flandre;Antwerpen;LPDX9;House;3620;Lanaken;Nachtegalenstraat 8 / 01;;4.0;1060.0;4200.0;2020.0;0;
Flandre;Antwerpen;LPDXJ;House;9550;Herzele;Stationsstraat 2;605000.0;;;;;0;
Flandre;Antwerpen;LPDXA;Appartment;1000;Bruxelles;Rue Antoine Dansaert 113 / bus 9;345000.0;1.0;96.0;96.0;;0;195
Flandre;Antwerpen;LPDX7;Appartment;9700;Oudenaarde;Schoolstraat 31 / 1;275000.0;3.0;111.0;111.0;1974.0;0;284
Flandre;Antwerpen;LPDX5;House;9100;Sint-Niklaas;Voskenslaan 15;630000.0;3.0;200.0;540.0;1991.0;1;133
Flandre;Antwerpen;LPDWC;Appartment;3000;Leuven;Riddersstraat 52 / 0203;235000.0;1.0;18.0;18.0;2023.0;0;137
Flandre;Antwerpen;LPD8S;Appartment;3910;Neerpelt;Patrijzenpad 8;399000.0;;;2461.0;;0;
Flandre;Antwerpen;LPDWY;House;8200;Sint-Andries;Keurvorst Karel Theodoorstraat 34;329000.0;3.0;131.0;285.0;1957.0;1;345
Flandre;Antwerpen;LPDX4;House;8600;Diksmuide;Tuinwijk 71;235000.0;3.0;147.0;425.0;;1;466
Flandre;Antwerpen;LPD8R;House;3271;Zichem;Lobbensestraat 106;925000.0;3.0;306.0;2846.0;2004.0;1;125
Flandre;Antwerpen;LPD8P;House;3940;Hechtel;Kamperbaan 108;549000.0;6.0;233.0;5863.0;1969.0;1;378
Flandre;Antwerpen;LPDW9;Appartment;3130;Begijnendijk;Kerkstraat 17;304000.0;2.0;82.7;82.7;2026.0;0;
Flandre;Antwerpen;LPDW4;House;8760;Meulebeke;Sint-Antoniusstraat LOT 3;464095.0;4.0;251.0;281.0;;1;
Flandre;Antwerpen;KS6GO;Appartment;4800;Verviers;Rue Coronmeuse 47 / 305;86000.0;1.0;55.0;55.0;;0;172
Flandre;Antwerpen;LPDW8;House;2260;Westerlo;Olenseweg 187;440000.0;4.0;193.48;488.0;2024.0;1;
Flandre;Antwerpen;LPDW3;House;8760;Meulebeke;Sint-Antoniusstraat LOT 2;430500.0;4.0;247.0;200.0;;1;
Flandre;Antwerpen;LPDVH;House;3800;Sint-Truiden;Leeuwerweg 45;483233.0;3.0;200.0;640.0;;0;
Flandre;Antwerpen;LPDWW;Appartment;8000;Sint-Pieters;Blankenbergse Steenweg 20+ / 4;42000.0;;;;;0;
Flandre;Antwerpen;LPDOG;House;9420;Burst;Gentsestraat 86;489000.0;5.0;297.0;1585.0;;1;181
Flandre;Antwerpen;LPDVP;Appartment;2290;Vorselaar;Zegbroek  2;449000.0;;;;;0;
Flandre;Antwerpen;LPDVR;House;2200;Noorderwijk;Kruisstraat 24;549000.0;3.0;177.82;347.82;2024.0;0;
Flandre;Antwerpen;LPDVB;Appartment;1150;Woluwe-Saint-Pierre;- 4-6 / 2 Avenue Edmond Parmentier;750000.0;2.0;120.0;120.0;2028.0;0;20
Flandre;Antwerpen;LPCJR;House;9620;Strijpen;Hofstraat 59;199000.0;5.0;259.0;689.0;;1;354
Flandre;Antwerpen;LPDVM;Appartment;2950;Kapellen;Heiveldlaan 26 / 3;239000.0;2.0;79.0;79.0;1973.0;1;184
Flandre;Antwerpen;LPDW1;House;8760;Meulebeke;Sint-Antoniusstraat LOT 1;407500.0;3.0;209.0;253.0;;0;
Flandre;Antwerpen;LPDVJ;Appartment;8790;Waregem;Stationsstraat 160;500000.0;;;510.0;;0;
Flandre;Antwerpen;LPDV0;House;3732;Schalkhoven;Schalkhovenstraat 42;469000.0;5.0;388.0;784.0;1949.0;1;241
Flandre;Antwerpen;LPDVG;House;9570;Sint-Maria-Lierde;Kardinaalshoek 6;749000.0;3.0;345.0;1345.0;;0;235
Flandre;Antwerpen;LGV20;Appartment;9100;Sint-Niklaas;MODERNADREEF 22;295000.0;;;767.0;;0;
Flandre;Antwerpen;LPDV4;House;8310;Assebroek;Michel Van Hammestraat 10;429900.0;3.0;150.0;140.0;;0;
Flandre;Antwerpen;LPDUS;Appartment;8210;Zedelgem;Sint-Elooistraat 47 / 3;246000.0;2.0;82.0;82.0;1967.0;1;255
